candidate_id,mpid,full_name_mm,honorific,name,alias,photo_url,birthdate_orig,birthdate,age,gender,ethnicity_mm,ethnicity,religion_mm,religion,education_mm,education,occupation_mm,occupation,retired,ward_village_mm,house,state_mm,state,constituency_name_mm,constituency_number,constituency_name,constituency_name_code,ST_PCODE,DT_PCODE,TS_PCODE,AM_PCODE,party_mm,party,party_short,independent_logo,election,votes,total_votes
bad2bdad4fe260c2eb81802168a92926,,_________,U,Nay Kyaw,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UNayKyaw.PNG,2/11/1967,24514,50.1,M,___,Bamar,_____,Buddhist,LL.B (________),LL.B,_______________________________,distributor of Democratic Wave journal,,_________(_),pyithu,_______,Yangon,____________(___________)_________,0,Dagon Myothit (East),Dagon Myothit (East)-0,MMR013,MMR013D002,MMR013020,,_________________________________,National League for Democracy,NLD,,2017,,
6bd9fa40aec889f41601b1bab4b80cc8,,___________,U,Kyaw Than,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UKyawThan.PNG,1/5/1954,19729,63.2,M,___,Bamar,_____,Buddhist,________________(______)__________,Baka School,__________________,freight business owner,,__/(_)_______,pyithu,_______,Yangon,___________________,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,____________,Independent,Independent,https://storage.googleapis.com/staticassets/independent_logos/Yangon_HlaingTharYar_UKyawThan.jpg,2017,,
e940c40e0eb142e309ac5caae407eb1c,,___________,U,Maung Win,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UMaungWin.PNG,4/5/1944,16167,72.9,M,___,Bamar,_____,Buddhist,"LL.B, MABL, DBL, DIR App:(Psy), DOS",LL.B; MABL; DBL; DIR App:(Psy); DOS,__________________(_____),lawyer,,___________________ (_) _______,pyithu,_______,Yangon,___________________,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,____________,Independent,Independent,https://storage.googleapis.com/staticassets/independent_logos/Yangon_HlaingTharYar_UMaungWin.jpg,2017,,
2931091d7d1ce71b40ec5a878b57a587,,__________,U,Kyar Gyee,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UKyarKyi.PNG,4/4/1963,23105,53.9,M,______,Rakhine,_____,Buddhist,(_)____,5th standard,_________,shop owner,,________________ (__) _______,pyithu,_______,Yangon,___________________,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,________________(______),Democratic Party (Myanmar),DPM,,2017,,
7d5d23c8cc58a68b1927c441933f1a2a,,_______,U,Tin Yu,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UTinYu.PNG,2/9/1957,20860,60.1,M,___,Bamar,_____,Buddhist,LLB(________),LL.B,___________________,lawyer,,_____ (_)________ __________________,pyithu,_______,Yangon,___________________,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
549c555ffe1471c4537e0d36d55b0908,,__________,U,Nay Lin Oo,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UNayLinOo.PNG,11/13/1965,24059,51.3,M,___,Bamar,_____,Buddhist,(_)____,9th standard,___________,trader,,_,pyithu,_______,Yangon,___________________,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,____________________________________________,Public Contribute Students Democracy Party,PCSDP,,2017,,
c5ba5e895fb63d34e7fc123dd04f41b9,,__________,U,Aye Kyaw,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UAyeKyaw.PNG,1/28/1962,22674,55.2,M,______,Rakhine,_____,Buddhist,M.Sc (Thesis) Physic,M.Sc (Thesis) Physics,_______,trader,,____________________ (__) _______,pyithu,_______,Yangon,___________________,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,___________________,Arakan National Party,ANP,,2017,,
f37f48785246173fb8fd50a0aa6585e4,,_______________,U,Thet Tun Aung,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UThetTunAung.PNG,10/13/1955,20375,61.4,M,_____+___,Chinese + Bamar,_____,Buddhist,_______,10th standard,_______,trader,,_,pyithu,_______,Yangon,___________________,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,_______________________________,National Democratic Force,NDF,,2017,,
a146f100d5c8828294f1a073e1770039,,__________,U,Win Min,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UWinMin.PNG,10/9/1968,25120,48.4,M,___,Bamar,_____,Buddhist,_______,9th standard,________ ___________,rice trader,,___________ _/_ ________ ______________,pyithu,_______,Yangon,___________________,0,Hlaingtharya,Hlaingtharya-0,MMR013,MMR013D001,MMR013008,,_________________________________,National League for Democracy,NLD,,2017,,
1d8dcdd08cff8b39fe4d9245df88217a,,__________________,U,Sai Kyaw Khine,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_USaiKyawKhine.PNG,11/30/1970,25902,46.3,M,_____,Shan,_____,Buddhist,B.Com,B.Com,___________,trader,,____________,pyithu,_____,Shan,________________,0,Kyethi,Kyethi-0,MMR014,MMR014D002,MMR014015,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
529bbd4404751cfe0e1fd7dff76dbe0b,,_____________,Daw,Nan Tin Oo,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_DawNanTinOo.PNG,11/6/1966,24417,50.3,F,_____,Shan,_____,Buddhist,___________________________________________ ____(__),University for the Development of National Races,___________,trader,,____________,pyithu,_____,Shan,________________,0,Kyethi,Kyethi-0,MMR014,MMR014D002,MMR014015,,______________________________________,Shan Nationalities Democratic Party,SNDP,,2017,,
a04d9f06fa5c4aa61bd914b6b87e8302,,_________________,Sai,Aung Kyaw,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_SaiAungKyaw.PNG,9/9/1958,21437,58.5,M,_____,Shan,_____,Buddhist,"B.A,B.Ed",B.A;B.Ed,__________(________________________),assistant director,1,_,pyithu,_____,Shan,________________,0,Kyethi,Kyethi-0,MMR014,MMR014D002,MMR014015,,______________________________________________,Shan Nationalities League for Democracy,SNLD,,2017,,
7e2f3fb2092a0a19df47eb4a46f08f3b,,______________,Sai,Aoum Khem,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_SaiAoumKhem.PNG,9/29/1974,27301,42.5,M,_____,Shan,_____,Buddhist,____________________________________________________________,University for the Development of National Races,_______,trader,,_______,pyithu,_____,Shan,________________,0,Kyethi,Kyethi-0,MMR014,MMR014D002,MMR014015,,_________________________________,National League for Democracy,NLD,,2017,,
5ab4195f957cab655ce5782b98405593,,_______________,U,Kyaw Tin Shwe,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UKyawTinShwe.PNG,3/5/1956,20519,61.0,M,_____,Shan,_____,Buddhist,_______,10th standard,_____________,agriculture,,_______(_),pyithu,_____,Shan,___________________,0,Monghsu,Monghsu-0,MMR014,MMR014D002,MMR014017,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
372048f17c0fd103d08c5dba4aff3ff6,,________________,Nan,Khem Yin Aung,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_NanKhemYinAung.PNG,11/5/1975,27703,41.3,F,___+_____,Bamar + Shan,_____,Buddhist,"B.A, M.A(Myanmar), M.A(ASEAN Studies)","B.A, M.A(Myanmar); M.A(ASEAN Studies)",___________ __________,boarding school owner,,_,pyithu,_____,Shan,___________________,0,Monghsu,Monghsu-0,MMR014,MMR014D002,MMR014017,,______________________________________,Shan Nationalities Democratic Party,SNDP,,2017,,
2a330c624436356b48937f27245c0e89,,_____________ (_) ______________,Sai,Win Aye,Tun Aye,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_SaiWinAye%40SaiTunAye.PNG,5/2/1972,26421,44.8,M,_____,Shan,_____,Buddhist,__________ (_______),B.Sc (Maths),__________________,shop owner,,______________ ________________,pyithu,_____,Shan,___________________,0,Monghsu,Monghsu-0,MMR014,MMR014D002,MMR014017,,______________________________________________,Shan Nationalities League for Democracy,SNLD,,2017,,
fb27aaa810490eca35ac455b0cb20cc8,,___________,U,Win Naing,,https://storage.googleapis.com/staticassets/candidate-photos/2017/PY_UWinNaing.PNG,10/30/1974,27332,42.3,M,_____+___,Bamar + Shan,_____,Buddhist,B.Sc (Hons.) Marine Science,B.Sc (Hons.) Marine Science,_______(___________),tutor,,________,pyithu,_____,Shan,___________________,0,Monghsu,Monghsu-0,MMR014,MMR014D002,MMR014017,,_________________________________,National League for Democracy,NLD,,2017,,
2623cfbcc5df44984b1c0579a262fb3b,,_________,U,Yee Chat,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_UYeeChat.PNG,8/18/1964,23607,52.6,M,____,Kayah,________,Christian,(__)____,10th standard,___________,trader,,_______________,state/region,____,Kayah,_______________,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
6d7e4baad24653bebd049197278acc53,,_______,U,Thel Yal,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_UThelYal.PNG,4/17/1978,28597,38.9,M,____,Kayah,________,Christian,(__)____,10th standard,_______,peasant,,___________________,state/region,____,Kayah,_______________,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,______________________________(___________),All Nationals' Democracy (A.N.D) Party Kayah State,AND Kayah,,2017,,
b17f87651756324fe06a7b659a7d8488,,_______,U,Sue Yal,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USueYal.PNG,4/15/1986,31517,30.9,M,____,Kayah,_____,Buddhist,(__)____,10th standard,_______,peasant,,__________________,state/region,____,Kayah,_______________,1,Hpruso,Hpruso-SR-1,MMR002,MMR002D001,MMR002003,,_______________________,National Development Party,NDP,,2017,,
938f4da912b168ffff80bf6a2df316cb,,______________,U,Shar Mway La Shan,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USharMwayLaShan.PNG,10/16/1958,21474,58.4,M,_____,Lahu,________,Christian,____ _______ (_______),B.A; B.Ed (History),______(______),educator,1,_,state/region,_____,Shan,___________________,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
251696b8ed672f38d3ad7043ef7cee0e,,Dr. _______________(_)__________,Dr,Sai Ywet Haung,Sai Ywet,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_DrSaiYwetHaung(Ka)SaiYwet.PNG,4/10/1953,19459,63.9,M,_____,Shan,_____,Buddhist,B.V.S(YGN),B.V.S (YGN),_____________________,vetranarian,,_______(_)_ ___________,state/region,_____,Shan,___________________,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,______________________________________,Shan Nationalities Democratic Party,SNDP,,2017,,
433c087c7ad4b04fceee46bdf8310651,,___________,U,Sai Lone,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USaiLone.PNG,7/31/1955,20301,61.6,M,_____,Shan,________,Christian,________,Middle School,_____________ (___),agriculture,,____ ______________________,state/region,_____,Shan,___________________,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,______________________________________________,Shan Nationalities League for Democracy,SNLD,,2017,,
945bf35ede3e04e2f0c64ac5188e3e08,,________,U,Ar Mote,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_UArMote.PNG,12/7/1981,29927,35.3,M,_____,Lahu,________,Christian,B.Sc (Geology),B.Sc (Geology),___,agriculture,,______________ ________________,state/region,_____,Shan,___________________,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,_____________________________________,Lahu National Development Party,Lahu NDP,,2017,,
b4b2013ccbe61d0fbe5a5f1b5175dac6,,_______________,Dr,Wanna Soe,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_DrWannaSoe.PNG,12/3/1952,19331,64.3,M,___,Bamar,________,Christian,B.D.S (Ygn),B.D.S (Ygn),___________ _______________________ (____/_______),dentist,1,_________________ ___________________,state/region,_____,Shan,___________________,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,_________________________________,National League for Democracy,NLD,,2017,,
c8c8e4e5c73ca7a8be3aab4cdc006ff1,,____________ (_) ____,Daw,Nar Tar Li Nar,Yar Mee,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_DawNarTarLiNar(Ka)YarMee.PNG,12/23/1963,23368,53.3,F,____,Akha,________ (_______),Christian (Chatholic),B.A (Myanmar),B.A (Myanmar),_______,trader,,_,state/region,_____,Shan,___________________,2,Kengtung,Kengtung-SR-2,MMR016,MMR016D001,MMR016001,,____________________________________,Akha National Development Party,Akha NDP,,2017,,
eef65539b2cb8e5edc9a5b103d8d9d06,,________________(_)____________,U,Sai Shwe Mone,Sai Late,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_SaiShweMone(Ka)USaiLate.PNG,5/23/1952,19137,64.8,M,_____,Shan,_____,Buddhist,(__)____,10th standard,___________,trader,,_____________,state/region,_____,Shan,________________,1,Kyethi,Kyethi-SR-1,MMR014,MMR014D002,MMR014015,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
887795cf066e5bed821b10badfaa40ba,,____________________,U,Sai Moe Kyaw Thu,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USaiMoeKyawThu.PNG,1/14/1967,24486,50.2,M,_____,Shan,_____,Buddhist,(__)__________ ______________________,University for the Development of National Races,______/___,trader,,_______(_),state/region,_____,Shan,________________,2,Kyethi,Kyethi-SR-2,MMR014,MMR014D002,MMR014015,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
b6c34c1be1ea9199eeaaf83ecb09609f,,____________,Nan,Nway Nway,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_NanNwayNway.PNG,3/18/1989,32585,28.0,F,_____,Shan,_____,Buddhist,________,High School,________,seamstress,,____________,state/region,_____,Shan,________________,1,Kyethi,Kyethi-SR-1,MMR014,MMR014D002,MMR014015,,______________________________________,Shan Nationalities Democratic Party,SNDP,,2017,,
f04ea7e18b09d6f7469926ce78039083,,______________,Nan,Moon Aung,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_NanMoonAung.PNG,8/14/1987,32003,29.6,F,_____,Shan,_____,Buddhist,B.A(Geo),B.A (Geography),___________,trader,,_____(_)________ ______________________,state/region,_____,Shan,________________,2,Kyethi,Kyethi-SR-2,MMR014,MMR014D002,MMR014015,,______________________________________,Shan Nationalities Democratic Party,SNDP,,2017,,
b3d4963baed5b67d33b46ef2458c20a5,,______________,Sai,San Mine,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_SaiSanMine.PNG,3/6/1981,29651,36.0,M,_____,Shan,_____,Buddhist,_______ (_______),B.A (Geography) (1st year),__________/_____,photographer; peasant,,__________,state/region,_____,Shan,________________,1,Kyethi,Kyethi-SR-1,MMR014,MMR014D002,MMR014015,,______________________________________________,Shan Nationalities League for Democracy,SNLD,,2017,,
7b92766f7acc4514d91abb022747de83,,_______________,U,Khin Maung Nyunt,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_UKhinMaungNyunt.PNG,6/25/1957,20996,59.8,M,_____,Shan,_____,Buddhist,____(_______),B.A (History),__________________________ ______________,shoe shop owner,,_________________,state/region,_____,Shan,________________,2,Kyethi,Kyethi-SR-2,MMR014,MMR014D002,MMR014015,,______________________________________________,Shan Nationalities League for Democracy,SNLD,,2017,,
8a8984843967e0e3155c141945b9b732,,________,U,Kyar Bo,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_UKyarBo.PNG,6/3/1974,27183,42.8,M,_____,Lahu,________,Christian,_ ____,5th standard,_________,shop owner,,_______________ ___________,state/region,_____,Shan,________________,2,Kyethi,Kyethi-SR-2,MMR014,MMR014D002,MMR014015,,_____________________________________,Lahu National Development Party,Lahu NDP,,2017,,
fd059e8cd328b5d73c77c4893c816bf6,,_______________,Sai,Saai Lin,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_SaiSaaiLin.PNG,2/12/1986,31455,31.1,M,_____,Shan,_____,Buddhist,B.Econ(Statistics),B.Econ (Statistics),___________,trader,,______/___,state/region,_____,Shan,________________,1,Kyethi,Kyethi-SR-1,MMR014,MMR014D002,MMR014015,,_________________________________,National League for Democracy,NLD,,2017,,
a18d53a9b6dba242196ca878322996d3,,_________________,Sai,Thant Zin Lin,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USaiThantZinLin.PNG,4/25/1980,29336,36.9,M,_____,Shan,_____,Buddhist,"LL.B, DBL",LL.B; DBL,______,lawyer,,_______________ _____________,state/region,_____,Shan,________________,2,Kyethi,Kyethi-SR-2,MMR014,MMR014D002,MMR014015,,_________________________________,National League for Democracy,NLD,,2017,,
c9277b6897b1b3a8137d9d463d5c52b0,,________,U,San Shwe,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USanShwe.PNG,11/27/1943,16037,73.3,M,____,Inn,_____,Buddhist,_______ _________ (B.A Ed./ B.Ed),B.A; B.Ed,_________________ (______),education official,1,___________,state/region,_____,Shan,__________________,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
9a3a84502c23dffbf50e6f8d2f91ce0e,,________,U,Thaw Tar,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_UThawTar.PNG,7/13/1965,23936,51.7,M,____,Inn,_____,Buddhist,________ _______ __________,B.A (Myanmar),_____________________,agriculture,,_,state/region,_____,Shan,__________________,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,____________________________________,Inn National Development Party,INDP,,2017,,
62b33e893bc5157ff8f1e767733b533a,,______________ (_) _________,U,Khin Maung Win,Maung Win,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_UKhinMaungWin(Ka)MaungWin.PNG,8/7/1972,26518,44.6,M,_____,Shan,_____,Buddhist,B.Sc (Zoology),B.Sc (Zoology),________ ____ _______,peasant,,_,state/region,_____,Shan,__________________,1,Nyaungshwe,Nyaungshwe-SR-1,MMR014,MMR014D001,MMR014002,,_________________________________,National League for Democracy,NLD,,2017,,
5fc29b2d123a7d25fe598ba098b6eed6,,_________,U,Sam San,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_SamSan.PNG,5/3/1968,24961,48.8,M,"""_""",Wa,________,Christian,_____,8th standard,_____________ __________,driver,,_,state/region,_____,Shan,___________________,1,Monghsu,Monghsu-SR-1,MMR014,MMR014D002,MMR014017,,"""_""__________________________________________",Wa Liberal Democratic Development Party,WLDDP,,2017,,
f2221dc3525c388a4997b4fb2ee9250d,,__________ (_) __________,U,Sann Moon,Sann Main,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USannMoon(Ka)USannMain.PNG,4/14/1964,23481,52.9,M,"""_""",Wa,________,Christian,_____/____ ____________________,Agriculture High School,____________ _____/__________,agriculture,,_______ _ _____________,state/region,_____,Shan,___________________,2,Monghsu,Monghsu-SR-2,MMR014,MMR014D002,MMR014017,,"""_""__________________________________________",Wa Liberal Democratic Development Party,WLDDP,,2017,,
76a32ca3ade3bc15f2c6651994551abd,,_______________,U,Sai San Nyunt,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USaiSanNyunt.PNG,9/8/1966,24358,50.5,M,_____,Shan,_____,Buddhist,___________________________________ ______________________,University for the Development of National Races,_______/________________,peasant,,_______(_),state/region,_____,Shan,___________________,1,Monghsu,Monghsu-SR-1,MMR014,MMR014D002,MMR014017,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
2fd7558b7cfb65fbc5a6fc78b82253dd,,__________,U,Sai Kan,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USaiKan.PNG,5/6/1969,25329,47.8,M,_____,Shan,_____,Buddhist,___________________________________ ______________________ (__/__),University for the Development of National Races,_____________,agriculture,,_______________________,state/region,_____,Shan,___________________,2,Monghsu,Monghsu-SR-2,MMR014,MMR014D002,MMR014017,,____________________________________________,Union Solidarity And Development Party,USDP,,2017,,
c2bdd033a903ac0beac360e9ee8d912a,,____________,Daw,Nan San Oo,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_NanSanOo.PNG,6/12/1985,31210,31.8,F,_____,Shan,_____,Buddhist,_______,10th standard,________,seamstress,,_,state/region,_____,Shan,___________________,1,Monghsu,Monghsu-SR-1,MMR014,MMR014D002,MMR014017,,______________________________________,Shan Nationalities Democratic Party,SNDP,,2017,,
9e039be2b6bfefd4457ca082557ff477,,______________,U,Sai Ba Tun,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_SaiBaTun.PNG,3/9/1967,24540,50.0,M,_____,Shan,_____,Buddhist,_______,9th standard,________ ___________,peasant,,_,state/region,_____,Shan,___________________,2,Monghsu,Monghsu-SR-2,MMR014,MMR014D002,MMR014017,,______________________________________,Shan Nationalities Democratic Party,SNDP,,2017,,
a6b1290509887db87ed51e959d0d6899,,________________,U,Sai Lin Myat,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_USaiLinMyat.PNG,4/5/1973,26759,43.9,M,_____,Shan,_____,Buddhist,B.Sc(_______),B.Sc (Maths),__________________(______),marine officer,1,__________ _______________,state/region,_____,Shan,___________________,1,Monghsu,Monghsu-SR-1,MMR014,MMR014D002,MMR014017,,______________________________________________,Shan Nationalities League for Democracy,SNLD,,2017,,
95bf90db897f8a067d1dda23caa611a4,,_________________,Daw,Nan Kaung Khan,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_DawNanKaungKhan.PNG,9/3/1969,25449,47.5,F,_____,Shan,_____,Buddhist,_______ (B.A),B.A (Psychology),___________ (_________),trader,,_,state/region,_____,Shan,___________________,2,Monghsu,Monghsu-SR-2,MMR014,MMR014D002,MMR014017,,______________________________________________,Shan Nationalities League for Democracy,SNLD,,2017,,
c127a7ee1bfe3e3a003315e530a877f6,,__________,U,Kyaw Khin,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_UKyawKhin.PNG,5/5/1939,14370,77.8,M,___,Bamar,_____,Buddhist,__________,B.Sc,______________,politician,,_,state/region,_____,Shan,___________________,1,Monghsu,Monghsu-SR-1,MMR014,MMR014D002,MMR014017,,_________________________________,National League for Democracy,NLD,,2017,,
e013f4ab5157d74dae6c0d1a5c60276b,,____________,Nan,Nan Sint Khan,,https://storage.googleapis.com/staticassets/candidate-photos/2017/SR_DawNanSintKhan.PNG,4/5/1983,30411,33.9,F,_____,Shan,_____,Buddhist,B.Sc(Phy;),B.Sc (Physics),________________,computer trainer,,_____________________,state/region,_____,Shan,___________________,2,Monghsu,Monghsu-SR-2,MMR014,MMR014D002,MMR014017,,_________________________________,National League for Democracy,NLD,,2017,,
,,,,U Mhon Kee Ro,,,,,,,,Chin,,,,,,,,,amyotha,,,,3,Chin,Chin-3,,,,MMR004HLA003,,Union Solidarity And Development Party,USDP,,2010,8072,21789
,,,,U Pol Htang Htaing,,,,,,,,Chin,,,,,,,,,amyotha,,,,3,Chin,Chin-3,,,,MMR004HLA003,,Chin National Party,CNP,,2010,12370,21789
,,,,U Bwe Htang Cin Za,,,,,,,,Chin,,,,,,,,,amyotha,,,,3,Chin,Chin-3,,,,MMR004HLA003,,United Democracy Party,UDP,,2010,1347,21789
,,,,U Ye Myint,,,,,,,,Bago,,,,,,,,,amyotha,,,,4,Bago,Bago-4,,,,MMR007HLA004,,Union Solidarity And Development Party,USDP,,2010,107242,188762
,,,,U Aung Kyi Win,,,,,,,,Bago,,,,,,,,,amyotha,,,,4,Bago,Bago-4,,,,MMR007HLA004,,National Unity Party,NUP,,2010,81520,188762
,,,,U Win Myint,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,National Unity Party,NUP,,2010,18087,191073
,,,,U San Myint,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,Independent,Independent,,2010,7313,191073
,,,,U Thaw Lin Tun,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,88 Generation Student Youths (Union Of Myanmar),88 Students,,2010,17815,191073
,,,,Dr. Myo Than Tin,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,Union Solidarity And Development Party,USDP,,2010,70317,191073
,,,,Dr. Tin Shwe,,,,,,,,Yangon,,,,,,,,,amyotha,,,,6,Yangon,Yangon-6,,,,MMR013HLA006,,National Democratic Force,NDF,,2010,77541,191073
,,,,U Khin Maung Nyo,,,,,,,,Sagaing,,,,,,,,,pyithu,,,,0,Monywa,Monywa-0,MMR005,MMR005D003,MMR005012,,,Union Of Myanmar Federation Of National Politics,UMFNP,,2010,3821,126613
,,,,Dr. Myint Wai,,,,,,,,Sagaing,,,,,,,,,pyithu,,,,0,Monywa,Monywa-0,MMR005,MMR005D003,MMR005012,,,National Democratic Force,NDF,,2010,22094,126613
,,,,U Aye Soe,,,,,,,,Sagaing,,,,,,,,,pyithu,,,,0,Monywa,Monywa-0,MMR005,MMR005D003,MMR005012,,,Democratic Party (Myanmar),DPM,,2010,1923,126613
,,,,U Sein Nyan,,,,,,,,Sagaing,,,,,,,,,pyithu,,,,0,Monywa,Monywa-0,MMR005,MMR005D003,MMR005012,,,National Unity Party,NUP,,2010,23057,126613
,,,,U Khin Maung Oo,,,,,,,,Sagaing,,,,,,,,,pyithu,,,,0,Monywa,Monywa-0,MMR005,MMR005D003,MMR005012,,,Union Solidarity And Development Party,USDP,,2010,75718,126613
,,,,U Hla Maung,,,,,,,,Mon,,,,,,,,,pyithu,,,,0,Chaungzon,Chaungzon-0,MMR011,MMR011D001,MMR011003,,,All Mon Regions Democracy Party,Mon DP,,2010,23183,49496
,,,,U Myo Min Hlaing,,,,,,,,Mon,,,,,,,,,pyithu,,,,0,Chaungzon,Chaungzon-0,MMR011,MMR011D001,MMR011003,,,Union Solidarity And Development Party,USDP,,2010,20039,49496
,,,,U San Pwint,,,,,,,,Mon,,,,,,,,,pyithu,,,,0,Chaungzon,Chaungzon-0,MMR011,MMR011D001,MMR011003,,,National Unity Party,NUP,,2010,6274,49496
,,,,U Thein Swe,,,,,,,,Rakhine,,,,,,,,,pyithu,,,,0,Ann,Ann-0,MMR012,MMR012D003,MMR012014,,,Union Solidarity And Development Party,USDP,,2010,44313,50048
,,,,U Nyi Lwe,,,,,,,,Rakhine,,,,,,,,,pyithu,,,,0,Ann,Ann-0,MMR012,MMR012D003,MMR012014,,,National Unity Party,NUP,,2010,5735,50048
,,,,U Soe Tint,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,Union Solidarity And Development Party,USDP,,2010,42176,62515
,,,,U Ohn Thaung,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,National Unity Party,NUP,,2010,13944,62515
,,,,U Win Maung,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,Modern People’s Party,MPP,,2010,1638,62515
,,,,U Myint Thaung,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Kawhmu,Kawhmu-0,MMR013,MMR013D003,MMR013028,,,National Democratic Force,NDF,,2010,4757,62515
,,,,Dr. Ne Lin,,,,,,,,Yangon,,,,,,,,,pyithu,,,,0,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan)-0,MMR013,MMR013D002,MMR013021,,,Union Solidarity And Development Party,USDP,,2010,1024,1513
